"FECHA";"EST";"MUNICIPIO";"PARAJE";"TMED";"TMAX";"TMIN";"HRMED";"HRMAX";"HRMIN";"PREC";"RADMED";"VVMED";"VVMAX";"DVMED";"ETO"
04/04/18;"MU21";"Beniel";"Los Alamos";17,67;24,35;9,26;47,88;95,8;21,92;0;269,2;0,94;5,664;297,89;3,8
05/04/18;"MU21";"Beniel";"Los Alamos";16,3;23,88;8,67;52,68;83,9;29,06;0;278,55;1,38;6,086;115,4;4,11
06/04/18;"MU21";"Beniel";"Los Alamos";14,58;19,14;9,84;77,97;94,3;57,7;0;145,95;1,44;5,949;75,21;2,35
07/04/18;"MU21";"Beniel";"Los Alamos";15,37;20,75;11,91;72,79;83,6;56,36;0;118,91;1,4;5,498;237,54;2,34
08/04/18;"MU21";"Beniel";"Los Alamos";15,02;21,33;9,2;57,83;89,5;30,76;0;249,79;1,14;6,056;286,65;3,53
09/04/18;"MU21";"Beniel";"Los Alamos";13,82;20,58;5,116;50,57;89,4;19,7;0;232,15;1,39;7,01;243,92;3,57
10/04/18;"MU21";"Beniel";"Los Alamos";13,41;19,13;5,115;60,54;91;33,73;0;171,68;2,03;9,03;210,98;3,15
11/04/18;"MU21";"Beniel";"Los Alamos";12,95;18,03;5,081;55,8;97,3;30,58;0;231,38;1,83;8,26;267,01;3,38
12/04/18;"MU21";"Beniel";"Los Alamos";15,84;21,43;11,21;43,86;67,34;28,48;0;249,57;1,6;6,811;240,56;4,07
13/04/18;"MU21";"Beniel";"Los Alamos";14,31;19,4;9,27;61,59;83,7;39,52;0;217,96;1,09;5,635;142,68;3,12
14/04/18;"MU21";"Beniel";"Los Alamos";14,34;22,58;7,11;65,83;92,9;28,8;0;223,01;1,15;6,086;72,38;3,45
15/04/18;"MU21";"Beniel";"Los Alamos";17,73;26,24;8,95;56,3;94,7;26,44;0;279,6;1,52;6,439;240,61;4,57
16/04/18;"MU21";"Beniel";"Los Alamos";18,04;23,87;12,15;51,11;88,4;26,76;0;304,77;1,27;7,48;309,55;4,48
17/04/18;"MU21";"Beniel";"Los Alamos";16,72;24,69;7,59;60,85;92,6;34,31;0;301,47;1,2;5,694;129,56;4,3
18/04/18;"MU21";"Beniel";"Los Alamos";16,24;24,44;7,11;63,9;94,7;30,97;0;304,41;1,11;5,459;85,74;4,26
19/04/18;"MU21";"Beniel";"Los Alamos";15,3;21,43;7,56;76,45;97,5;47,51;0;288,86;1,77;6,458;78,5;3,94
20/04/18;"MU21";"Beniel";"Los Alamos";17,2;20,79;14,55;73,59;90,4;57,73;0;247,46;2,64;8,29;64,93;3,76
21/04/18;"MU21";"Beniel";"Los Alamos";16,42;22,8;10,18;70,43;96,5;47,28;0;249,18;1,83;7,99;67,71;3,82
22/04/18;"MU21";"Beniel";"Los Alamos";18,31;23,76;12,89;60,75;86,2;39,04;0;277,43;2;6,929;69,79;4,54
23/04/18;"MU21";"Beniel";"Los Alamos";20,47;25,59;14,76;49,17;71,5;32,7;0;234,16;2,26;8,21;57,72;4,86
24/04/18;"MU21";"Beniel";"Los Alamos";21,57;25,9;16,22;42,32;66,17;32,18;0;292,97;3,36;10,47;56,36;6,14
25/04/18;"MU21";"Beniel";"Los Alamos";17,49;19,05;16,08;77,34;98,9;54;6,272;85,1;0,86;4,165;237,61;1,79
26/04/18;"MU21";"Beniel";"Los Alamos";17,9;21,82;13,31;82,31;98,5;66,04;0,392;182,31;1,28;4,89;97,69;2,82
27/04/18;"MU21";"Beniel";"Los Alamos";18,76;29,54;11,35;78,76;99,9;39,22;0;236,64;0,91;6,321;224,39;3,97
28/04/18;"MU21";"Beniel";"Los Alamos";18,37;22,74;12,79;83,82;99,9;65,29;0;301,02;1,92;5,841;58,95;4,1
29/04/18;"MU21";"Beniel";"Los Alamos";16,69;22,67;10,81;52,72;99,9;21,51;0;319,29;1,64;8,13;265,06;4,78
30/04/18;"MU21";"Beniel";"Los Alamos";13,64;20,48;7,19;71,55;99,3;38,34;0;243,66;0,95;5,968;151,62;3,35
01/05/18;"MU21";"Beniel";"Los Alamos";13,76;20,48;7,38;69,3;99,9;32,98;0;244,12;1,06;5,88;286,84;3,46
02/05/18;"MU21";"Beniel";"Los Alamos";15,92;24,38;5,947;55,76;99,7;23;0;298,59;1,16;5,713;257,06;4,42
03/05/18;"MU21";"Beniel";"Los Alamos";19,97;26,29;14,37;44,74;89,8;28,51;0;288,48;1,56;5,586;299,94;4,95
04/05/18;"MU21";"Beniel";"Los Alamos";16,74;21,27;10,31;72;99,6;42,71;0;306,29;1,35;5,762;89,35;4,23
05/05/18;"MU21";"Beniel";"Los Alamos";18,98;24,91;13,87;65,18;96,3;38,11;0;256,55;1;4,91;140,2;4,04
06/05/18;"MU21";"Beniel";"Los Alamos";17,38;23,94;10,15;72,34;97,3;46,04;0;308,39;1,14;5,841;87,53;4,37
07/05/18;"MU21";"Beniel";"Los Alamos";17,4;23,72;9,62;75,3;99,9;50,78;0;308,61;1,19;5,488;91,56;4,32
08/05/18;"MU21";"Beniel";"Los Alamos";19,27;27,34;11,76;72,4;99,9;43,17;0;255,82;1,01;5,429;72,25;4,13
09/05/18;"MU21";"Beniel";"Los Alamos";20,68;28,66;13,59;75,12;99,9;36,99;0;250,16;0,98;6,782;210,48;4,27
10/05/18;"MU21";"Beniel";"Los Alamos";18,19;22,91;14,74;88,63;99,9;63,96;0;145,61;1,21;5,782;83,48;2,55
11/05/18;"MU21";"Beniel";"Los Alamos";19,54;26,51;14,1;78,89;99,9;49,57;0;251,22;0,84;6,331;120,16;3,95
12/05/18;"MU21";"Beniel";"Los Alamos";21,15;28,43;13,24;67,36;99,9;34,38;0;303,81;1,08;5,811;201,25;4,94
13/05/18;"MU21";"Beniel";"Los Alamos";19,68;25,38;11,87;34,81;82,6;15,03;0;346,07;1,15;6,007;293,01;5,29
14/05/18;"MU21";"Beniel";"Los Alamos";17,98;26,6;10,63;55,9;89,2;25,28;0;276,43;1,07;4,861;9,16;4,53
15/05/18;"MU21";"Beniel";"Los Alamos";16,55;22,56;8,69;70,64;99,4;44,57;0;316,99;1,17;5,155;88,91;4,38
16/05/18;"MU21";"Beniel";"Los Alamos";16,93;23,11;8,9;65,68;99,7;33,88;0;336,93;1,3;5,4;81,65;4,78
17/05/18;"MU21";"Beniel";"Los Alamos";16,75;22,04;9,85;71,89;97,8;51,99;0;319,23;1,56;6,331;92,26;4,4
18/05/18;"MU21";"Beniel";"Los Alamos";17,56;23,64;9,49;69,57;98,7;46,81;0;317,23;1,15;5,116;90,09;4,5
19/05/18;"MU21";"Beniel";"Los Alamos";17,79;23,76;10,68;73,88;99,6;46,49;0;303,15;1,13;4,841;86,81;4,39
20/05/18;"MU21";"Beniel";"Los Alamos";18,02;24,32;11,06;72,03;99,9;43,5;0;316,63;1,05;5,361;92,4;4,58
21/05/18;"MU21";"Beniel";"Los Alamos";19,34;26,24;10,13;66,69;99,6;36,12;0;306,73;0,95;4,978;151,71;4,67
22/05/18;"MU21";"Beniel";"Los Alamos";20,82;28,5;11,52;62,05;96,4;32,33;0;302,42;1,23;5,439;148,31;5,07
23/05/18;"MU21";"Beniel";"Los Alamos";19,94;26,77;12,05;66,97;99,9;29,74;0;271,16;1,14;5,488;85,25;4,55
24/05/18;"MU21";"Beniel";"Los Alamos";21,62;26,57;16,3;58,62;88;38,28;0;288,16;2,09;7,09;71,15;5,27
25/05/18;"MU21";"Beniel";"Los Alamos";23,23;29,06;18,32;57;87,5;35,3;0;307,08;1,63;5,802;176,62;5,62
26/05/18;"MU21";"Beniel";"Los Alamos";20,72;25,23;15,98;77,04;98,9;55;0;317,4;1,61;5,743;75,37;4,88
27/05/18;"MU21";"Beniel";"Los Alamos";21,9;28,83;15,76;64,82;99,1;36,34;0;297,77;0,98;5,606;232,29;4,96
28/05/18;"MU21";"Beniel";"Los Alamos";22,33;28,78;15,44;55,19;86,8;32,73;0;333,8;1,51;5,615;119,27;5,77
29/05/18;"MU21";"Beniel";"Los Alamos";20,72;25,78;14,83;71,73;98,7;48,16;0;272,95;1,18;5,096;99,04;4,41
30/05/18;"MU21";"Beniel";"Los Alamos";21,14;27,72;15,06;60,51;91,7;30,37;0;247,97;1;4,616;229,77;4,4
31/05/18;"MU21";"Beniel";"Los Alamos";21,89;28,91;13,06;57,82;94,4;31,6;0;315,04;1,21;4,89;148,07;5,32
01/06/18;"MU21";"Beniel";"Los Alamos";20,82;25,96;14,82;71,49;99,9;41,51;0;334,5;1,35;5,753;91,13;5,23
02/06/18;"MU21";"Beniel";"Los Alamos";18,94;23,1;14,48;87,82;99,8;69,02;10,388;129,55;1,36;5,498;86,23;2,39
03/06/18;"MU21";"Beniel";"Los Alamos";21,05;28,79;14,05;65,86;99,9;34,63;2,156;293,14;1,28;6,448;247,74;5,06
04/06/18;"MU21";"Beniel";"Los Alamos";23,2;30,54;16,07;59,02;96,3;30,76;0;295,46;1,06;5,351;219,92;5,23
05/06/18;"MU21";"Beniel";"Los Alamos";21,27;25,47;17,53;57,48;79,9;42,9;0;157,69;0,85;4,43;176,95;3,17
06/06/18;"MU21";"Beniel";"Los Alamos";18,94;26,9;13,6;73,5;99,9;35,44;12,744;173,66;0,86;4,949;245,76;3,32
07/06/18;"MU21";"Beniel";"Los Alamos";20,53;28,03;12,58;66,17;99,9;36,6;0,196;308,32;1,27;5,713;211,31;5,1
08/06/18;"MU21";"Beniel";"Los Alamos";21,9;29,14;14,29;64,91;99,2;32,62;0;315,26;1,14;5,41;158,77;5,31
09/06/18;"MU21";"Beniel";"Los Alamos";20,98;27,71;14,97;79,38;99,9;51,83;0;247,93;1,09;4,861;75,9;4,19
10/06/18;"MU21";"Beniel";"Los Alamos";23,03;29,03;17,17;65,95;95;40,04;0,196;282,33;1,04;4,469;202,84;4,9
11/06/18;"MU21";"Beniel";"Los Alamos";22,51;29,41;14,72;61,97;98;33,83;0;301,59;1,11;5,743;200,24;5,18
12/06/18;"MU21";"Beniel";"Los Alamos";24,14;32,17;17,33;47,69;90,3;24,46;0;326,97;1,27;5,606;250,03;6,05
13/06/18;"MU21";"Beniel";"Los Alamos";24,48;32,39;18,65;51,65;88,4;22,81;0;321,96;1,42;6,801;30,89;6,22
14/06/18;"MU21";"Beniel";"Los Alamos";22,17;30,34;15,06;70,05;99,7;29,82;0;322,74;1,43;7,65;91,31;5,75
15/06/18;"MU21";"Beniel";"Los Alamos";22,9;29,77;14,27;66,83;97,2;35,24;0;324,99;1,19;5,615;119,29;5,52
16/06/18;"MU21";"Beniel";"Los Alamos";23,51;30,03;15,28;63,54;97,8;27,17;0;323,82;1,55;6,066;72,43;5,89
17/06/18;"MU21";"Beniel";"Los Alamos";24,14;30,29;17,05;59,98;98;31,56;0;322,98;1,42;5,351;80,57;5,81
18/06/18;"MU21";"Beniel";"Los Alamos";23,58;29,86;16,17;64,51;95,5;35,51;0;327,89;1,54;6,047;82,97;5,82
19/06/18;"MU21";"Beniel";"Los Alamos";22,92;28,99;15,03;64,71;96,3;37,72;0;326,64;1,28;5,87;89,58;5,52
20/06/18;"MU21";"Beniel";"Los Alamos";23,48;30,01;14,9;60,58;93,7;33,23;0;329,83;1,37;5,664;92,64;5,77
21/06/18;"MU21";"Beniel";"Los Alamos";24,62;31,53;16,07;58,02;93,2;28,52;0,196;350,68;1,41;5,361;81,7;6,29
22/06/18;"MU21";"Beniel";"Los Alamos";25,17;33,41;15,81;55,7;89,6;28,39;0;355,16;1,37;5,762;94,88;6,52
23/06/18;"MU21";"Beniel";"Los Alamos";24,81;32,03;16,04;55,67;88,6;29,37;0;349,59;1,61;6,772;82,42;6,49
24/06/18;"MU21";"Beniel";"Los Alamos";24,79;30,95;17,29;63,92;92,1;39,21;0;338,84;1,55;5,468;90,7;6,09
25/06/18;"MU21";"Beniel";"Los Alamos";25,37;31,69;18,27;65,48;95,1;38,92;0;332,99;1,48;6,105;80,58;6,07
26/06/18;"MU21";"Beniel";"Los Alamos";25,31;31,93;18,45;65,73;97,7;29,4;0;338,21;1,64;5,958;81,47;6,38
27/06/18;"MU21";"Beniel";"Los Alamos";25,9;33,16;18,19;61,76;97,2;27,79;0;339,53;1,25;5,116;120,46;6,26
28/06/18;"MU21";"Beniel";"Los Alamos";25,41;31,99;18,43;67,63;92,2;38,73;0;271,58;1,53;6,037;77,51;5,42
29/06/18;"MU21";"Beniel";"Los Alamos";25,61;30,49;21,55;72,06;95,2;48,57;0;299,73;2,32;7,57;59,3;5,81
30/06/18;"MU21";"Beniel";"Los Alamos";25,85;30,84;20,21;64,33;93,7;40,88;0;338,06;1,7;6,194;97,41;6,2
01/07/18;"MU21";"Beniel";"Los Alamos";26,94;33,78;19,16;59,45;97,2;27,08;0;336,83;1,2;5,792;148,03;6,29
02/07/18;"MU21";"Beniel";"Los Alamos";28,73;35,67;21,94;37,82;76;20,49;0;359,04;1,58;5,949;214,93;7,36
03/07/18;"MU21";"Beniel";"Los Alamos";25,65;32,76;16,89;57,39;88,4;27,45;0;317,61;1,76;6,184;64,39;6,38
04/07/18;"MU21";"Beniel";"Los Alamos";26,89;34,5;19,97;63,49;99,1;27,05;0;318,36;1,16;5,988;107,33;6,11
05/07/18;"MU21";"Beniel";"Los Alamos";29,04;35,69;23,98;32,8;69,73;19,21;0;356,55;2,01;6,938;228,05;7,95
06/07/18;"MU21";"Beniel";"Los Alamos";25,27;31,86;17,45;62,77;95,7;30,61;0;349,77;1,76;6,282;76,66;6,53
07/07/18;"MU21";"Beniel";"Los Alamos";25,09;31,43;18,15;67,65;96,6;32,97;0;285,4;1,72;6,821;62,46;5,69
08/07/18;"MU21";"Beniel";"Los Alamos";26,64;32,55;21,21;59,66;88,1;30,86;0;333,83;1,72;7,04;92,59;6,57
09/07/18;"MU21";"Beniel";"Los Alamos";26,74;34,98;16,72;54,13;92,4;22,07;0;346,09;1,27;7,33;114,37;6,55
10/07/18;"MU21";"Beniel";"Los Alamos";27,59;36,22;17,81;60,7;94,7;29,05;0;340,06;1,46;6,468;87,3;6,76
11/07/18;"MU21";"Beniel";"Los Alamos";26,63;33,21;19,42;70,18;96,1;41,38;0;327,09;1,71;6,644;72,13;6,27
12/07/18;"MU21";"Beniel";"Los Alamos";27,21;34,35;21,72;70,21;95,8;37,87;0;332,27;1,47;6,409;98,67;6,44
13/07/18;"MU21";"Beniel";"Los Alamos";27,07;31,77;22,59;69,48;91,9;42,86;0;303,21;1,8;6,968;96,3;5,96
14/07/18;"MU21";"Beniel";"Los Alamos";28,43;36,28;21;60,24;94,7;29,83;0;333,03;1,2;5,047;155,52;6,51
15/07/18;"MU21";"Beniel";"Los Alamos";28,15;36,03;21,24;52,96;79;26,25;0;271,54;1,47;5,782;78,73;6,11
16/07/18;"MU21";"Beniel";"Los Alamos";29,13;36,42;22,37;31,39;57,21;16,41;0;346,27;1,84;8,1;250,49;7,72
17/07/18;"MU21";"Beniel";"Los Alamos";25,58;32,82;17,09;44,17;71,1;24,86;0;326,17;1,56;6,194;86,53;6,4
18/07/18;"MU21";"Beniel";"Los Alamos";26,39;33,29;20,48;56,99;84,1;31,45;0;314,82;1,7;6,252;74,59;6,38
19/07/18;"MU21";"Beniel";"Los Alamos";26,45;33,9;19,05;68,23;94,9;33,99;0;303,32;1,38;5,547;88,63;5,91
20/07/18;"MU21";"Beniel";"Los Alamos";27,33;33,98;22,68;67,66;90,5;39,2;0;290,66;1,64;5,88;72,32;6
21/07/18;"MU21";"Beniel";"Los Alamos";26,49;33,03;19,69;71,34;97,3;44,18;0;323,03;1,61;6,429;96,91;6,06
22/07/18;"MU21";"Beniel";"Los Alamos";26,19;31,24;20,73;74,31;98,3;49,33;0;280,75;1,86;7,27;85,03;5,38
23/07/18;"MU21";"Beniel";"Los Alamos";26,46;32,82;19,83;65,82;97,4;35,45;0;328,98;1,53;6,586;84,76;6,19
24/07/18;"MU21";"Beniel";"Los Alamos";28,13;37,28;18,18;56,57;91,9;22,62;0;325,25;1,3;5,214;114,7;6,56
25/07/18;"MU21";"Beniel";"Los Alamos";26,08;31,76;20,03;66,48;94,4;36,31;0;342,43;1,9;7,09;73,66;6,44
26/07/18;"MU21";"Beniel";"Los Alamos";26,34;33,84;19,75;64,63;91,1;34,57;0;333,03;1,26;5,958;78,3;6,17
27/07/18;"MU21";"Beniel";"Los Alamos";25,69;32,79;18,27;68,95;92,4;35,66;0;338;1,37;5,851;83,2;6,13
28/07/18;"MU21";"Beniel";"Los Alamos";29,06;39,45;19,72;56,57;93,5;15,43;0;342,57;1,44;6,713;172,17;7,28
29/07/18;"MU21";"Beniel";"Los Alamos";27,55;35,17;19,01;66,17;94,2;30,07;0;335,83;1,35;5,625;94,56;6,42
30/07/18;"MU21";"Beniel";"Los Alamos";27,51;33,29;22,14;62,24;89,9;35,55;0;336,58;1,94;5,958;70,62;6,69
31/07/18;"MU21";"Beniel";"Los Alamos";27,06;34,33;20,32;68,39;92,7;35,47;0;328,49;1,42;5,674;68,33;6,27
01/08/18;"MU21";"Beniel";"Los Alamos";26,57;33,75;19,87;67,63;93,1;29,52;0;329,82;1,4;6,017;86,86;6,24
02/08/18;"MU21";"Beniel";"Los Alamos";27,04;34,6;19,03;66,39;93;37,04;0;325,17;1,29;6,164;85,79;6,09
03/08/18;"MU21";"Beniel";"Los Alamos";28,71;36,95;20,1;58,52;89,5;28,19;0;318,37;1,27;5,39;119,27;6,36
04/08/18;"MU21";"Beniel";"Los Alamos";28,79;36,01;19,92;53,38;87;27,15;0;318,97;1,2;5,704;86,31;6,19
05/08/18;"MU21";"Beniel";"Los Alamos";29,45;37,4;20;48,58;82,2;26,25;0;312,99;1,07;6,047;118,88;6,12
06/08/18;"MU21";"Beniel";"Los Alamos";31,13;37,97;24,1;43,89;66,49;26,13;0;325,64;1,42;6,252;150,44;6,91
07/08/18;"MU21";"Beniel";"Los Alamos";28,71;34,57;22,68;63,15;86,4;42,14;0;282,64;1,61;5,694;88,52;5,84
08/08/18;"MU21";"Beniel";"Los Alamos";27,63;32,3;23,05;72,36;93,1;49,85;0;274,4;1,66;6,821;80,61;5,36
09/08/18;"MU21";"Beniel";"Los Alamos";28,07;34,84;22,1;68,1;93,2;33,56;0;273,19;1,04;5,321;128,51;5,34
10/08/18;"MU21";"Beniel";"Los Alamos";27,45;32,32;22,35;73,24;92,8;51,29;0;270,05;2,39;7,1;73,79;5,55
11/08/18;"MU21";"Beniel";"Los Alamos";27,39;31,87;23,52;71,69;91,5;44,74;0;248,89;1,94;7,36;73,89;5,24
12/08/18;"MU21";"Beniel";"Los Alamos";26,84;31,98;21,3;73,1;92,9;50,36;0;290,37;1,49;5,694;72,58;5,37
13/08/18;"MU21";"Beniel";"Los Alamos";29,61;36,58;23,41;64,2;90,8;33,41;0;286,77;1,12;5,517;150,12;5,77
14/08/18;"MU21";"Beniel";"Los Alamos";27,23;32,03;22,2;72,85;87,6;54,59;0;270,43;1,69;6,448;81,09;5,21
15/08/18;"MU21";"Beniel";"Los Alamos";26,86;30,88;22,68;75,12;92,3;58,84;0;184,41;1,38;5,958;90,47;3,78
16/08/18;"MU21";"Beniel";"Los Alamos";24,55;31,37;21,09;76,16;92;48,02;1,632;183,25;0,98;9,06;80,65;3,69
17/08/18;"MU21";"Beniel";"Los Alamos";24,91;30,8;20,61;71,8;92,2;45,77;0;217,47;1,46;7,46;91,47;4,37
18/08/18;"MU21";"Beniel";"Los Alamos";25;29,74;20,03;72,22;92,3;51,77;0;216,23;1,61;6,527;77,32;4,22
19/08/18;"MU21";"Beniel";"Los Alamos";24,59;29,26;20,21;75,24;91,5;53,9;0,816;149,3;1,18;5,86;99,61;3,17
20/08/18;"MU21";"Beniel";"Los Alamos";24,9;32,03;18,43;64,29;92,6;33,56;0;298,94;1,34;6,203;94,02;5,41
21/08/18;"MU21";"Beniel";"Los Alamos";25,85;33,93;18,64;55,4;87,9;26,91;0;300,55;1,16;5,723;125,6;5,53
22/08/18;"MU21";"Beniel";"Los Alamos";25,35;32,97;16,62;57,54;85,9;32,79;0;293,28;1,16;6,096;89,29;5,26
23/08/18;"MU21";"Beniel";"Los Alamos";26,12;34,96;18,46;63,74;87,6;30,55;0,612;257,55;1,05;4,988;193,84;4,99
24/08/18;"MU21";"Beniel";"Los Alamos";27,76;36,48;18,66;50,49;84,7;22,97;0;290,21;1,22;4,998;187,95;5,73
25/08/18;"MU21";"Beniel";"Los Alamos";26,57;33,09;20,87;67,97;87,7;46,29;0;245,25;1,23;5,547;69,41;4,73
26/08/18;"MU21";"Beniel";"Los Alamos";26,17;31,09;22,08;71,61;88,8;53,01;0;243,26;1,3;5,674;77,28;4,53
27/08/18;"MU21";"Beniel";"Los Alamos";25,74;31,09;20,49;75,15;94,1;49,93;0;279,67;1,28;6,478;83,15;4,9
28/08/18;"MU21";"Beniel";"Los Alamos";25,32;31,98;20,1;74,01;94,9;34,83;0;218,96;1,23;5,645;78,36;4,38
29/08/18;"MU21";"Beniel";"Los Alamos";25,86;33,36;19,37;72,78;94;43,97;0,204;276,14;1,21;5,831;79,89;5,01
30/08/18;"MU21";"Beniel";"Los Alamos";26,13;30,89;22,14;75,99;91,2;56,87;0;220,05;1,4;5,988;81,99;4,17
31/08/18;"MU21";"Beniel";"Los Alamos";25,48;30,88;20,28;75,64;94,9;54,18;0;257,59;1,24;5,312;81,66;4,5
01/09/18;"MU21";"Beniel";"Los Alamos";25,27;30,8;20,69;73,73;93,8;45,18;0;252,91;1,3;5,096;73,82;4,57
02/09/18;"MU21";"Beniel";"Los Alamos";25,42;31,69;19,31;75,29;94,1;50,99;0;244,69;1,09;5,312;72,28;4,33
03/09/18;"MU21";"Beniel";"Los Alamos";25,78;30,27;21,77;80,02;96;59,89;0,816;187,29;1,29;5,439;72,68;3,56
04/09/18;"MU21";"Beniel";"Los Alamos";26,65;32,99;22,31;72,97;93,3;44,87;0;243,16;1,01;4,616;111,83;4,48
05/09/18;"MU21";"Beniel";"Los Alamos";25,8;32,15;19,04;67,33;94;40,02;0;260,69;0,88;4,586;154,95;4,45
06/09/18;"MU21";"Beniel";"Los Alamos";25,97;32,74;18,85;55,47;89,6;27,47;0;267,4;1,34;5,204;164,74;5,02
07/09/18;"MU21";"Beniel";"Los Alamos";24,83;29,81;19,41;69,26;88,1;41,5;0;231,42;1,59;6,831;63,92;4,41
08/09/18;"MU21";"Beniel";"Los Alamos";20,96;25,59;17,76;85,97;94,8;72;8,16;79,08;0,84;6,674;243,31;1,7
09/09/18;"MU21";"Beniel";"Los Alamos";23,16;27,9;20,05;79,49;93,3;59,79;0,204;112,46;1,3;4,214;247,82;2,52
10/09/18;"MU21";"Beniel";"Los Alamos";24,36;29,77;19,62;71,25;89,6;49,52;0;233,19;1,88;6,84;97,15;4,4
11/09/18;"MU21";"Beniel";"Los Alamos";24,35;28,78;19,67;75,4;91,6;58,44;0;156,23;1,79;6,772;58,56;3,27
12/09/18;"MU21";"Beniel";"Los Alamos";25,7;30,48;22,12;74,95;91,9;56,11;0;179,28;0,92;4,831;98,51;3,33
13/09/18;"MU21";"Beniel";"Los Alamos";25,14;31,1;20,34;73,63;92,9;42,54;0;241,66;1,2;5,4;90,63;4,29
14/09/18;"MU21";"Beniel";"Los Alamos";24,04;29,28;19,16;77,25;94,9;53,22;0;188,95;1,05;4,949;71,58;3,35
15/09/18;"MU21";"Beniel";"Los Alamos";22,2;26,27;19,95;88,25;96,7;67,42;22,436;103,86;0,77;4,459;39,1;2
16/09/18;"MU21";"Beniel";"Los Alamos";23,48;29,07;19,46;79,77;94,6;54,92;0;209,49;1,19;4,292;199,83;3,58
17/09/18;"MU21";"Beniel";"Los Alamos";24,16;27,81;21,12;82,4;95,8;59,92;0,204;155,03;1,11;4,88;67,24;2,85
18/09/18;"MU21";"Beniel";"Los Alamos";24,53;30,13;20,96;81,53;96,2;55,34;0,408;192,04;0,85;4,577;78,42;3,31
19/09/18;"MU21";"Beniel";"Los Alamos";24,45;30,59;20,19;77,11;96,3;47,55;0;219,25;0,85;4,939;89,81;3,66
20/09/18;"MU21";"Beniel";"Los Alamos";24,49;30,98;19,38;76,71;96,6;49,34;0,204;229,71;0,8;4,498;116,72;3,72
21/09/18;"MU21";"Beniel";"Los Alamos";25,22;34,51;18,54;70,95;96,3;33,97;0;234,28;0,69;4,743;194,84;3,91
22/09/18;"MU21";"Beniel";"Los Alamos";24,76;33,03;17,94;71,49;95,4;37,02;0;232,94;0,7;4,469;109,17;3,78
23/09/18;"MU21";"Beniel";"Los Alamos";24,63;34,3;16,27;63,27;94;29,47;0;234,79;0,79;4,479;119,91;3,93
24/09/18;"MU21";"Beniel";"Los Alamos";24,74;33,14;16,97;63,96;90,7;30,2;0;234,3;0,97;5,135;88,79;4,03
25/09/18;"MU21";"Beniel";"Los Alamos";24,13;29,18;19,21;78,99;95,6;55,34;0,408;178,67;1,46;5,263;75,59;3,27
26/09/18;"MU21";"Beniel";"Los Alamos";24,12;27,78;20,67;72,88;91,8;52,74;0,612;166,77;2,23;8,78;62,13;3,48
27/09/18;"MU21";"Beniel";"Los Alamos";22,72;26,86;18,32;71,94;91,1;50,69;0,612;206,57;1,85;5,743;67,04;3,59
28/09/18;"MU21";"Beniel";"Los Alamos";21,79;27,74;17,52;72,02;92;47,51;0;203,67;1;4,42;156,64;3,21
29/09/18;"MU21";"Beniel";"Los Alamos";21,03;29;15,03;71,47;94,7;28,74;0;235,31;0,97;4,204;114,34;3,57
30/09/18;"MU21";"Beniel";"Los Alamos";20,43;29,18;12,87;73,39;96,9;28,07;0,204;230,84;0,77;3,9;120,19;3,3
01/10/18;"MU21";"Beniel";"Los Alamos";20,81;28,12;14,81;77,67;95,9;52,63;0;193,89;1,1;5,282;68,81;3,03
02/10/18;"MU21";"Beniel";"Los Alamos";20,1;26,19;14,54;72,7;95,7;43,79;0;191,72;0,9;4,498;84,29;2,84
03/10/18;"MU21";"Beniel";"Los Alamos";19,98;28,74;12,79;64,63;95,6;23,24;0,204;219,08;0,78;4,087;119,69;3,15
04/10/18;"MU21";"Beniel";"Los Alamos";19,81;28,59;11,96;70,13;95,1;41,2;0;213,15;0,71;4,41;169,3;2,95
05/10/18;"MU21";"Beniel";"Los Alamos";19,66;26,84;12,34;74,2;95,6;48,81;0;194,21;0,85;5,41;100,19;2,75
06/10/18;"MU21";"Beniel";"Los Alamos";20,49;29,73;13,28;71,53;95,8;35,38;0;207,99;0,69;3,949;200,44;2,96
07/10/18;"MU21";"Beniel";"Los Alamos";20,27;28,43;13,86;68,9;93,3;35,78;0,204;209,35;1,75;7,43;78,09;3,73
08/10/18;"MU21";"Beniel";"Los Alamos";18,79;23,22;15,7;70,35;89,5;47,59;1,224;109,15;0,86;5,096;89,6;1,98
09/10/18;"MU21";"Beniel";"Los Alamos";17,12;21,71;14,33;85,51;96,2;64,08;2,04;84,6;1,29;5,508;297,11;1,66
10/10/18;"MU21";"Beniel";"Los Alamos";20,04;26,86;16;75,13;93,1;46,56;0;189,2;1,13;3,998;232,28;2,88
11/10/18;"MU21";"Beniel";"Los Alamos";20,22;27,22;14,51;81,37;96,8;54,52;0;157;0,66;4,439;203,82;2,28
12/10/18;"MU21";"Beniel";"Los Alamos";21,33;29,07;15,06;78,22;96,6;45,61;0;188,21;0,72;5,008;75,91;2,69
13/10/18;"MU21";"Beniel";"Los Alamos";20,66;26,28;16,23;82,54;95,9;60,51;0,204;146,34;0,78;4,733;84,16;2,18
14/10/18;"MU21";"Beniel";"Los Alamos";18,56;22,79;15,06;83,21;96,5;48;30,398;65;0,45;4,116;258,83;1,33
15/10/18;"MU21";"Beniel";"Los Alamos";17,05;23,69;10,25;65,13;92;35,36;0;185,66;1,04;5,909;234,58;2,52
